1,PF00008,ref_cyt_b,0.846
2,PF00008,ref_cyt_b,0.867
3,PF00008,ref_cyt_b,0.875
4,PF00008,ref_cyt_b,0.789
5,PF00008,ref_cyt_b,0.529
6,PF00008,ref_cyt_b,0.571
7,PF00008,ref_cyt_b,0.714
8,PF00008,ref_cyt_b,0.647
9,PF00008,ref_cyt_b,0.700
10,PF00008,ref_cyt_b,0.867
11,PF00008,ref_cyt_b,0.875
12,PF00008,ref_cyt_b,0.895
13,PF00008,ref_cyt_b,0.750
14,PF00008,ref_cyt_b,0.882
15,PF00008,ref_cyt_b,0.867
16,PF00008,ref_cyt_b,0.778
17,PF00008,ref_cyt_b,0.778
18,PF00008,ref_cyt_b,0.895
19,PF00008,ref_cyt_b,0.765
20,PF00008,ref_cyt_b,0.765
21,PF00008,ref_cyt_b,0.789
22,PF00008,ref_cyt_b,0.667
23,PF00008,ref_cyt_b,0.875
24,PF00008,ref_cyt_b,0.882
25,PF00008,ref_cyt_b,0.733
26,PF00008,ref_cyt_b,0.857
27,PF00008,ref_cyt_b,0.882
28,PF00008,ref_cyt_b,0.750
29,PF00008,ref_cyt_b,0.667
30,PF00008,ref_cyt_b,0.846
31,PF00008,ref_cyt_b,0.375
32,PF00008,ref_cyt_b,0.273
33,PF00008,ref_cyt_b,0.667
34,PF00008,ref_cyt_b,0.444
35,PF00008,ref_cyt_b,0.833
36,PF00008,ref_cyt_b,0.556
37,PF00008,ref_cyt_b,0.765
38,PF00008,ref_cyt_b,0.846
39,PF00008,ref_cyt_b,0.857
40,PF00008,ref_cyt_b,0.833
41,PF00008,ref_cyt_b,0.900
42,PF00008,ref_cyt_b,0.636
43,PF00008,ref_cyt_b,0.733
44,PF00008,ref_cyt_b,0.692
45,PF00008,ref_cyt_b,0.889
46,PF00008,ref_cyt_b,0.765
47,PF00008,ref_cyt_b,0.846
48,PF00008,ref_cyt_b,0.800
49,PF00008,ref_cyt_b,0.867
50,PF00008,ref_cyt_b,0.875
51,PF00008,ref_cyt_b,0.867
52,PF00008,ref_cyt_b,0.733
53,PF00008,ref_cyt_b,0.818
54,PF00008,ref_cyt_b,0.714
55,PF00008,ref_cyt_b,0.600
56,PF00008,ref_cyt_b,0.684
57,PF00008,ref_cyt_b,0.857
58,PF00008,ref_cyt_b,0.625
59,PF00008,ref_cyt_b,0.857
60,PF00008,ref_cyt_b,0.867
61,PF00008,ref_cyt_b,0.556
62,PF00008,ref_cyt_b,0.692
63,PF00008,ref_cyt_b,0.789
64,PF00008,ref_cyt_b,0.875
65,PF00008,ref_cyt_b,0.857
66,PF00008,ref_cyt_b,0.882
67,PF00008,ref_cyt_b,0.857
68,PF00008,ref_cyt_b,0.857
69,PF00008,ref_cyt_b,0.684
70,PF00008,ref_cyt_b,0.647
71,PF00008,ref_cyt_b,0.529
72,PF00008,ref_cyt_b,0.625
73,PF00008,ref_cyt_b,0.444
74,PF00008,ref_cyt_b,0.846
75,PF00008,ref_cyt_b,0.571
76,PF00008,ref_cyt_b,0.882
77,PF00008,ref_cyt_b,0.750
78,PF00008,ref_cyt_b,0.714
79,PF00008,ref_cyt_b,0.789
80,PF00008,ref_cyt_b,0.692
81,PF00008,ref_cyt_b,0.889
82,PF00008,ref_cyt_b,0.889
83,PF00008,ref_cyt_b,0.857
84,PF00008,ref_cyt_b,0.889
85,PF00008,ref_cyt_b,0.875
86,PF00008,ref_cyt_b,0.733
87,PF00008,ref_cyt_b,0.846
88,PF00008,ref_cyt_b,0.846
89,PF00008,ref_cyt_b,0.882
90,PF00008,ref_cyt_b,0.500
91,PF00008,ref_cyt_b,0.895
92,PF00008,ref_cyt_b,0.846
93,PF00008,ref_cyt_b,0.467
94,PF00008,ref_cyt_b,0.818
95,PF00008,ref_cyt_b,0.667
96,PF00008,ref_cyt_b,0.778
97,PF00008,ref_cyt_b,0.833
98,PF00008,ref_cyt_b,0.895
99,PF00008,ref_cyt_b,0.500
100,PF00008,ref_cyt_b,0.857
101,PF00008,ref_cyt_b,0.714
102,PF00008,ref_cyt_b,0.818
103,PF00008,ref_cyt_b,0.833
104,PF00008,ref_cyt_b,0.889
105,PF00008,ref_cyt_b,0.765
106,PF00008,ref_cyt_b,0.875
107,PF00008,ref_cyt_b,0.833
108,PF00008,ref_cyt_b,0.778
109,PF00008,ref_cyt_b,0.867
110,PF00008,ref_cyt_b,0.667
111,PF00008,ref_cyt_b,0.846
112,PF00008,ref_cyt_b,0.818
113,PF00008,ref_cyt_b,0.636
114,PF00008,ref_cyt_b,0.889
115,PF00008,ref_cyt_b,0.846
116,PF00008,ref_cyt_b,0.867
117,PF00008,ref_cyt_b,0.600
118,PF00008,ref_cyt_b,0.733
119,PF00008,ref_cyt_b,0.750
120,PF00008,ref_cyt_b,0.733
121,PF00008,ref_cyt_b,0.875
122,PF00008,ref_cyt_b,0.692
123,PF00008,ref_cyt_b,0.789
124,PF00008,ref_cyt_b,0.714
125,PF00008,ref_cyt_b,0.714
126,PF00008,ref_cyt_b,0.750
127,PF00008,ref_cyt_b,0.857
128,PF00008,ref_cyt_b,0.667
129,PF00008,ref_cyt_b,0.867
