1,PF00243,ref_cyt_b,0.857
2,PF00243,ref_cyt_b,0.778
3,PF00243,ref_cyt_b,0.692
4,PF00243,ref_cyt_b,0.467
5,PF00243,ref_cyt_b,0.833
6,PF00243,ref_cyt_b,0.600
7,PF00243,ref_cyt_b,0.647
8,PF00243,ref_cyt_b,0.647
9,PF00243,ref_cyt_b,0.579
10,PF00243,ref_cyt_b,0.714
11,PF00243,ref_cyt_b,0.750
12,PF00243,ref_cyt_b,0.625
13,PF00243,ref_cyt_b,0.778
14,PF00243,ref_cyt_b,0.692
15,PF00243,ref_cyt_b,0.647
16,PF00243,ref_cyt_b,0.846
17,PF00243,ref_cyt_b,0.556
18,PF00243,ref_cyt_b,0.500
19,PF00243,ref_cyt_b,0.778
20,PF00243,ref_cyt_b,0.667
21,PF00243,ref_cyt_b,0.579
22,PF00243,ref_cyt_b,0.333
23,PF00243,ref_cyt_b,0.818
24,PF00243,ref_cyt_b,0.692
25,PF00243,ref_cyt_b,0.733
26,PF00243,ref_cyt_b,0.684
27,PF00243,ref_cyt_b,0.733
28,PF00243,ref_cyt_b,0.778
29,PF00243,ref_cyt_b,0.778
30,PF00243,ref_cyt_b,0.538
31,PF00243,ref_cyt_b,0.538
32,PF00243,ref_cyt_b,0.333
33,PF00243,ref_cyt_b,0.846
34,PF00243,ref_cyt_b,0.750
35,PF00243,ref_cyt_b,0.333
36,PF00243,ref_cyt_b,0.667
37,PF00243,ref_cyt_b,0.625
38,PF00243,ref_cyt_b,0.647
39,PF00243,ref_cyt_b,0.600
40,PF00243,ref_cyt_b,0.833
41,PF00243,ref_cyt_b,0.882
42,PF00243,ref_cyt_b,0.692
43,PF00243,ref_cyt_b,0.867
44,PF00243,ref_cyt_b,0.600
45,PF00243,ref_cyt_b,0.600
46,PF00243,ref_cyt_b,0.692
47,PF00243,ref_cyt_b,0.444
48,PF00243,ref_cyt_b,0.800
49,PF00243,ref_cyt_b,0.778
50,PF00243,ref_cyt_b,0.667
51,PF00243,ref_cyt_b,0.765
52,PF00243,ref_cyt_b,0.500
53,PF00243,ref_cyt_b,0.625
54,PF00243,ref_cyt_b,0.867
55,PF00243,ref_cyt_b,0.529
56,PF00243,ref_cyt_b,0.538
57,PF00243,ref_cyt_b,0.846
58,PF00243,ref_cyt_b,0.600
59,PF00243,ref_cyt_b,0.882
60,PF00243,ref_cyt_b,0.529
61,PF00243,ref_cyt_b,0.778
62,PF00243,ref_cyt_b,0.692
63,PF00243,ref_cyt_b,0.846
64,PF00243,ref_cyt_b,0.750
65,PF00243,ref_cyt_b,0.818
66,PF00243,ref_cyt_b,0.600
67,PF00243,ref_cyt_b,0.778
68,PF00243,ref_cyt_b,0.895
69,PF00243,ref_cyt_b,0.474
70,PF00243,ref_cyt_b,0.556
71,PF00243,ref_cyt_b,0.818
72,PF00243,ref_cyt_b,0.875
73,PF00243,ref_cyt_b,0.556
74,PF00243,ref_cyt_b,0.765
75,PF00243,ref_cyt_b,0.750
76,PF00243,ref_cyt_b,0.692
77,PF00243,ref_cyt_b,0.333
78,PF00243,ref_cyt_b,0.765
79,PF00243,ref_cyt_b,0.625
80,PF00243,ref_cyt_b,0.333
81,PF00243,ref_cyt_b,0.714
82,PF00243,ref_cyt_b,0.889
83,PF00243,ref_cyt_b,0.857
84,PF00243,ref_cyt_b,0.667
