1,PF00119,ref_cyt_b,0.400
2,PF00119,ref_cyt_b,0.263
3,PF00119,ref_cyt_b,0.200
4,PF00119,ref_cyt_b,0.625
5,PF00119,ref_cyt_b,0.600
6,PF00119,ref_cyt_b,0.263
7,PF00119,ref_cyt_b,0.176
8,PF00119,ref_cyt_b,0.538
9,PF00119,ref_cyt_b,0.700
10,PF00119,ref_cyt_b,0.579
11,PF00119,ref_cyt_b,0.529
12,PF00119,ref_cyt_b,0.700
13,PF00119,ref_cyt_b,0.333
14,PF00119,ref_cyt_b,0.474
15,PF00119,ref_cyt_b,0.222
16,PF00119,ref_cyt_b,0.333
17,PF00119,ref_cyt_b,0.400
18,PF00119,ref_cyt_b,0.368
19,PF00119,ref_cyt_b,0.714
20,PF00119,ref_cyt_b,0.444
21,PF00119,ref_cyt_b,0.600
22,PF00119,ref_cyt_b,0.400
23,PF00119,ref_cyt_b,0.500
24,PF00119,ref_cyt_b,0.733
25,PF00119,ref_cyt_b,0.412
26,PF00119,ref_cyt_b,0.300
27,PF00119,ref_cyt_b,0.765
28,PF00119,ref_cyt_b,0.158
29,PF00119,ref_cyt_b,0.222
30,PF00119,ref_cyt_b,0.529
31,PF00119,ref_cyt_b,0.333
32,PF00119,ref_cyt_b,0.273
33,PF00119,ref_cyt_b,0.400
34,PF00119,ref_cyt_b,0.500
35,PF00119,ref_cyt_b,0.250
36,PF00119,ref_cyt_b,0.400
37,PF00119,ref_cyt_b,0.400
38,PF00119,ref_cyt_b,0.429
39,PF00119,ref_cyt_b,0.556
40,PF00119,ref_cyt_b,0.600
41,PF00119,ref_cyt_b,0.500
42,PF00119,ref_cyt_b,0.500
43,PF00119,ref_cyt_b,0.429
44,PF00119,ref_cyt_b,0.600
45,PF00119,ref_cyt_b,0.222
46,PF00119,ref_cyt_b,0.500
47,PF00119,ref_cyt_b,0.158
48,PF00119,ref_cyt_b,0.625
49,PF00119,ref_cyt_b,0.429
50,PF00119,ref_cyt_b,0.529
51,PF00119,ref_cyt_b,0.263
52,PF00119,ref_cyt_b,0.529
53,PF00119,ref_cyt_b,0.474
54,PF00119,ref_cyt_b,0.368
55,PF00119,ref_cyt_b,0.600
56,PF00119,ref_cyt_b,0.500
57,PF00119,ref_cyt_b,0.222
58,PF00119,ref_cyt_b,0.111
59,PF00119,ref_cyt_b,0.444
60,PF00119,ref_cyt_b,0.579
61,PF00119,ref_cyt_b,0.474
62,PF00119,ref_cyt_b,0.750
63,PF00119,ref_cyt_b,0.111
64,PF00119,ref_cyt_b,0.684
65,PF00119,ref_cyt_b,0.300
66,PF00119,ref_cyt_b,0.412
67,PF00119,ref_cyt_b,0.625
68,PF00119,ref_cyt_b,0.444
69,PF00119,ref_cyt_b,0.400
70,PF00119,ref_cyt_b,0.368
71,PF00119,ref_cyt_b,0.333
72,PF00119,ref_cyt_b,0.556
73,PF00119,ref_cyt_b,0.176
74,PF00119,ref_cyt_b,0.100
75,PF00119,ref_cyt_b,0.333
76,PF00119,ref_cyt_b,0.467
77,PF00119,ref_cyt_b,0.176
78,PF00119,ref_cyt_b,0.625
79,PF00119,ref_cyt_b,0.286
80,PF00119,ref_cyt_b,0.556
81,PF00119,ref_cyt_b,0.222
82,PF00119,ref_cyt_b,0.444
83,PF00119,ref_cyt_b,0.222
84,PF00119,ref_cyt_b,0.625
85,PF00119,ref_cyt_b,0.579
86,PF00119,ref_cyt_b,0.500
87,PF00119,ref_cyt_b,0.444
88,PF00119,ref_cyt_b,0.333
89,PF00119,ref_cyt_b,0.625
90,PF00119,ref_cyt_b,0.333
91,PF00119,ref_cyt_b,0.474
92,PF00119,ref_cyt_b,0.333
93,PF00119,ref_cyt_b,0.294
94,PF00119,ref_cyt_b,0.368
95,PF00119,ref_cyt_b,0.444
96,PF00119,ref_cyt_b,0.529
97,PF00119,ref_cyt_b,0.412
98,PF00119,ref_cyt_b,0.529
99,PF00119,ref_cyt_b,0.600
100,PF00119,ref_cyt_b,0.625
101,PF00119,ref_cyt_b,0.294
102,PF00119,ref_cyt_b,0.579
103,PF00119,ref_cyt_b,0.625
104,PF00119,ref_cyt_b,0.474
105,PF00119,ref_cyt_b,0.474
106,PF00119,ref_cyt_b,0.556
107,PF00119,ref_cyt_b,0.467
108,PF00119,ref_cyt_b,0.333
109,PF00119,ref_cyt_b,0.263
110,PF00119,ref_cyt_b,0.333
111,PF00119,ref_cyt_b,0.684
112,PF00119,ref_cyt_b,0.368
113,PF00119,ref_cyt_b,0.500
114,PF00119,ref_cyt_b,0.444
115,PF00119,ref_cyt_b,0.625
116,PF00119,ref_cyt_b,0.750
117,PF00119,ref_cyt_b,0.444
118,PF00119,ref_cyt_b,0.368
119,PF00119,ref_cyt_b,0.556
120,PF00119,ref_cyt_b,0.529
121,PF00119,ref_cyt_b,0.400
122,PF00119,ref_cyt_b,0.444
123,PF00119,ref_cyt_b,0.294
124,PF00119,ref_cyt_b,0.625
125,PF00119,ref_cyt_b,0.529
126,PF00119,ref_cyt_b,0.600
127,PF00119,ref_cyt_b,0.333
128,PF00119,ref_cyt_b,0.444
129,PF00119,ref_cyt_b,0.529
130,PF00119,ref_cyt_b,0.529
131,PF00119,ref_cyt_b,0.412
132,PF00119,ref_cyt_b,0.400
133,PF00119,ref_cyt_b,0.600
134,PF00119,ref_cyt_b,0.529
135,PF00119,ref_cyt_b,0.300
136,PF00119,ref_cyt_b,0.500
137,PF00119,ref_cyt_b,0.647
138,PF00119,ref_cyt_b,0.789
139,PF00119,ref_cyt_b,0.400
140,PF00119,ref_cyt_b,0.368
141,PF00119,ref_cyt_b,0.412
142,PF00119,ref_cyt_b,0.368
143,PF00119,ref_cyt_b,0.375
144,PF00119,ref_cyt_b,0.600
145,PF00119,ref_cyt_b,0.412
146,PF00119,ref_cyt_b,0.467
147,PF00119,ref_cyt_b,0.412
148,PF00119,ref_cyt_b,0.263
149,PF00119,ref_cyt_b,0.500
150,PF00119,ref_cyt_b,0.579
151,PF00119,ref_cyt_b,0.429
152,PF00119,ref_cyt_b,0.556
153,PF00119,ref_cyt_b,0.765
154,PF00119,ref_cyt_b,0.300
155,PF00119,ref_cyt_b,0.375
156,PF00119,ref_cyt_b,0.300
157,PF00119,ref_cyt_b,0.467
158,PF00119,ref_cyt_b,0.500
159,PF00119,ref_cyt_b,0.571
160,PF00119,ref_cyt_b,0.500
161,PF00119,ref_cyt_b,0.368
162,PF00119,ref_cyt_b,0.474
163,PF00119,ref_cyt_b,0.875
164,PF00119,ref_cyt_b,0.556
165,PF00119,ref_cyt_b,0.222
166,PF00119,ref_cyt_b,0.368
